Specific Venitlation, x, y, z, left_lung, right_lung, left_lung_upper, left_lung_lower, right_lung_upper, right_lung_lower
7.216390000000000304e-02,5.243759999999999977e+00,-1.001079999999999970e+01,-1.281070000000000064e+01,nan,7.216390000000000304e-02,nan,nan,nan,7.216390000000000304e-02
8.374180000000000512e-02,6.197169999999999845e+00,-1.001079999999999970e+01,-1.281070000000000064e+01,nan,8.374180000000000512e-02,nan,nan,nan,8.374180000000000512e-02
8.131199999999999539e-02,7.150579999999999714e+00,-1.001079999999999970e+01,-1.281070000000000064e+01,nan,8.131199999999999539e-02,nan,nan,nan,8.131199999999999539e-02
7.561020000000000241e-02,8.103989999999999583e+00,-1.001079999999999970e+01,-1.281070000000000064e+01,nan,7.561020000000000241e-02,nan,nan,nan,7.561020000000000241e-02
7.838390000000000635e-02,9.057399999999999451e+00,-1.001079999999999970e+01,-1.281070000000000064e+01,nan,7.838390000000000635e-02,nan,nan,nan,7.838390000000000635e-02
4.913580000000000170e-01,-5.243759999999999977e+00,-9.057399999999999451e+00,-1.281070000000000064e+01,4.913580000000000170e-01,nan,4.913580000000000170e-01,nan,nan,nan
4.606249999999999928e-02,5.243759999999999977e+00,-9.057399999999999451e+00,-1.281070000000000064e+01,nan,4.606249999999999928e-02,nan,nan,nan,4.606249999999999928e-02
6.549570000000000392e-02,6.197169999999999845e+00,-9.057399999999999451e+00,-1.281070000000000064e+01,nan,6.549570000000000392e-02,nan,nan,nan,6.549570000000000392e-02
6.518269999999999620e-02,7.150579999999999714e+00,-9.057399999999999451e+00,-1.281070000000000064e+01,nan,6.518269999999999620e-02,nan,nan,nan,6.518269999999999620e-02
6.155599999999999961e-02,8.103989999999999583e+00,-9.057399999999999451e+00,-1.281070000000000064e+01,nan,6.155599999999999961e-02,nan,nan,nan,6.155599999999999961e-02
5.019329999999999625e-01,-5.243759999999999977e+00,-8.103989999999999583e+00,-1.281070000000000064e+01,5.019329999999999625e-01,nan,5.019329999999999625e-01,nan,nan,nan
1.205660000000000065e-02,5.243759999999999977e+00,-8.103989999999999583e+00,-1.281070000000000064e+01,nan,1.205660000000000065e-02,nan,nan,nan,1.205660000000000065e-02
3.882859999999999784e-02,6.197169999999999845e+00,-8.103989999999999583e+00,-1.281070000000000064e+01,nan,3.882859999999999784e-02,nan,nan,nan,3.882859999999999784e-02
3.929069999999999785e-02,7.150579999999999714e+00,-8.103989999999999583e+00,-1.281070000000000064e+01,nan,3.929069999999999785e-02,nan,nan,nan,3.929069999999999785e-02
4.059929999999999789e-02,8.103989999999999583e+00,-8.103989999999999583e+00,-1.281070000000000064e+01,nan,4.059929999999999789e-02,nan,nan,nan,4.059929999999999789e-02
3.849429999999999796e-01,-5.243759999999999977e+00,-7.150579999999999714e+00,-1.281070000000000064e+01,3.849429999999999796e-01,nan,3.849429999999999796e-01,nan,nan,nan
3.282779999999999726e-02,5.243759999999999977e+00,-7.150579999999999714e+00,-1.281070000000000064e+01,nan,3.282779999999999726e-02,nan,nan,nan,3.282779999999999726e-02
1.235699999999999993e-02,6.197169999999999845e+00,-7.150579999999999714e+00,-1.281070000000000064e+01,nan,1.235699999999999993e-02,nan,nan,nan,1.235699999999999993e-02
1.161399999999999932e-02,7.150579999999999714e+00,-7.150579999999999714e+00,-1.281070000000000064e+01,nan,1.161399999999999932e-02,nan,nan,nan,1.161399999999999932e-02
2.519559999999999855e-02,5.243759999999999977e+00,-6.197169999999999845e+00,-1.281070000000000064e+01,nan,2.519559999999999855e-02,nan,nan,nan,2.519559999999999855e-02
4.952119999999999959e-03,6.197169999999999845e+00,-6.197169999999999845e+00,-1.281070000000000064e+01,nan,4.952119999999999959e-03,nan,nan,nan,4.952119999999999959e-03
-8.422249999999999182e-03,7.150579999999999714e+00,-6.197169999999999845e+00,-1.281070000000000064e+01,nan,-8.422249999999999182e-03,nan,nan,nan,-8.422249999999999182e-03
3.374749999999999972e-02,5.243759999999999977e+00,-5.243759999999999977e+00,-1.281070000000000064e+01,nan,3.374749999999999972e-02,nan,nan,nan,3.374749999999999972e-02
1.387760000000000035e-03,6.197169999999999845e+00,-5.243759999999999977e+00,-1.281070000000000064e+01,nan,1.387760000000000035e-03,nan,nan,nan,1.387760000000000035e-03
1.049849999999999950e-01,4.290350000000000108e+00,-4.290350000000000108e+00,-1.281070000000000064e+01,nan,1.049849999999999950e-01,nan,nan,nan,1.049849999999999950e-01
3.232070000000000082e-02,5.243759999999999977e+00,-4.290350000000000108e+00,-1.281070000000000064e+01,nan,3.232070000000000082e-02,nan,nan,nan,3.232070000000000082e-02
3.849339999999999706e-02,4.290350000000000108e+00,-3.336939999999999795e+00,-1.281070000000000064e+01,nan,3.849339999999999706e-02,nan,nan,nan,3.849339999999999706e-02
8.211749999999999605e-02,-4.290350000000000108e+00,-1.573129999999999917e+01,-1.185730000000000040e+01,8.211749999999999605e-02,nan,8.211749999999999605e-02,nan,nan,nan
1.378340000000000121e-01,-3.336939999999999795e+00,-1.573129999999999917e+01,-1.185730000000000040e+01,1.378340000000000121e-01,nan,1.378340000000000121e-01,nan,nan,nan
1.255730000000000041e-02,-5.243759999999999977e+00,-1.477790000000000070e+01,-1.185730000000000040e+01,1.255730000000000041e-02,nan,1.255730000000000041e-02,nan,nan,nan
8.911220000000000252e-02,-4.290350000000000108e+00,-1.477790000000000070e+01,-1.185730000000000040e+01,8.911220000000000252e-02,nan,8.911220000000000252e-02,nan,nan,nan
1.518299999999999927e-01,-3.336939999999999795e+00,-1.477790000000000070e+01,-1.185730000000000040e+01,1.518299999999999927e-01,nan,1.518299999999999927e-01,nan,nan,nan
2.190449999999999897e-01,-2.383529999999999927e+00,-1.477790000000000070e+01,-1.185730000000000040e+01,2.190449999999999897e-01,nan,2.190449999999999897e-01,nan,nan,nan
5.129720000000000113e-02,7.150579999999999714e+00,-1.477790000000000070e+01,-1.185730000000000040e+01,nan,5.129720000000000113e-02,nan,nan,nan,5.129720000000000113e-02
5.053019999999999734e-02,8.103989999999999583e+00,-1.477790000000000070e+01,-1.185730000000000040e+01,nan,5.053019999999999734e-02,nan,nan,nan,5.053019999999999734e-02
9.216459999999999930e-02,-6.197169999999999845e+00,-1.382450000000000045e+01,-1.185730000000000040e+01,9.216459999999999930e-02,nan,9.216459999999999930e-02,nan,nan,nan
1.361539999999999973e-01,-5.243759999999999977e+00,-1.382450000000000045e+01,-1.185730000000000040e+01,1.361539999999999973e-01,nan,1.361539999999999973e-01,nan,nan,nan
1.759600000000000053e-01,-4.290350000000000108e+00,-1.382450000000000045e+01,-1.185730000000000040e+01,1.759600000000000053e-01,nan,1.759600000000000053e-01,nan,nan,nan
2.107310000000000016e-01,-3.336939999999999795e+00,-1.382450000000000045e+01,-1.185730000000000040e+01,2.107310000000000016e-01,nan,2.107310000000000016e-01,nan,nan,nan
2.276279999999999970e-02,5.243759999999999977e+00,-1.382450000000000045e+01,-1.185730000000000040e+01,nan,2.276279999999999970e-02,nan,nan,nan,2.276279999999999970e-02
4.086639999999999717e-02,6.197169999999999845e+00,-1.382450000000000045e+01,-1.185730000000000040e+01,nan,4.086639999999999717e-02,nan,nan,nan,4.086639999999999717e-02
4.123820000000000263e-02,7.150579999999999714e+00,-1.382450000000000045e+01,-1.185730000000000040e+01,nan,4.123820000000000263e-02,nan,nan,nan,4.123820000000000263e-02
4.243140000000000106e-02,8.103989999999999583e+00,-1.382450000000000045e+01,-1.185730000000000040e+01,nan,4.243140000000000106e-02,nan,nan,nan,4.243140000000000106e-02
4.653619999999999979e-02,9.057399999999999451e+00,-1.382450000000000045e+01,-1.185730000000000040e+01,nan,4.653619999999999979e-02,nan,nan,nan,4.653619999999999979e-02
1.866470000000000073e-01,-6.197169999999999845e+00,-1.287100000000000044e+01,-1.185730000000000040e+01,1.866470000000000073e-01,nan,1.866470000000000073e-01,nan,nan,nan
1.971870000000000012e-01,-5.243759999999999977e+00,-1.287100000000000044e+01,-1.185730000000000040e+01,1.971870000000000012e-01,nan,1.971870000000000012e-01,nan,nan,nan
2.080039999999999945e-01,-4.290350000000000108e+00,-1.287100000000000044e+01,-1.185730000000000040e+01,2.080039999999999945e-01,nan,2.080039999999999945e-01,nan,nan,nan
4.058470000000000133e-02,5.243759999999999977e+00,-1.287100000000000044e+01,-1.185730000000000040e+01,nan,4.058470000000000133e-02,nan,nan,nan,4.058470000000000133e-02
4.862550000000000205e-02,6.197169999999999845e+00,-1.287100000000000044e+01,-1.185730000000000040e+01,nan,4.862550000000000205e-02,nan,nan,nan,4.862550000000000205e-02
5.023650000000000337e-02,7.150579999999999714e+00,-1.287100000000000044e+01,-1.185730000000000040e+01,nan,5.023650000000000337e-02,nan,nan,nan,5.023650000000000337e-02
4.813749999999999973e-02,8.103989999999999583e+00,-1.287100000000000044e+01,-1.185730000000000040e+01,nan,4.813749999999999973e-02,nan,nan,nan,4.813749999999999973e-02
4.964509999999999756e-02,9.057399999999999451e+00,-1.287100000000000044e+01,-1.185730000000000040e+01,nan,4.964509999999999756e-02,nan,nan,nan,4.964509999999999756e-02
1.844610000000000138e-01,-6.197169999999999845e+00,-1.191760000000000019e+01,-1.185730000000000040e+01,1.844610000000000138e-01,nan,1.844610000000000138e-01,nan,nan,nan
2.144109999999999905e-01,-5.243759999999999977e+00,-1.191760000000000019e+01,-1.185730000000000040e+01,2.144109999999999905e-01,nan,2.144109999999999905e-01,nan,nan,nan
1.969909999999999994e-01,-4.290350000000000108e+00,-1.191760000000000019e+01,-1.185730000000000040e+01,1.969909999999999994e-01,nan,1.969909999999999994e-01,nan,nan,nan
1.328520000000000048e-02,4.767060000000000186e-01,-1.191760000000000019e+01,-1.185730000000000040e+01,nan,1.328520000000000048e-02,nan,nan,nan,1.328520000000000048e-02
1.519380000000000036e-02,2.383529999999999927e+00,-1.191760000000000019e+01,-1.185730000000000040e+01,nan,1.519380000000000036e-02,nan,nan,nan,1.519380000000000036e-02
2.814370000000000066e-02,3.336939999999999795e+00,-1.191760000000000019e+01,-1.185730000000000040e+01,nan,2.814370000000000066e-02,nan,nan,nan,2.814370000000000066e-02
3.923499999999999904e-02,4.290350000000000108e+00,-1.191760000000000019e+01,-1.185730000000000040e+01,nan,3.923499999999999904e-02,nan,nan,nan,3.923499999999999904e-02
4.994649999999999784e-02,5.243759999999999977e+00,-1.191760000000000019e+01,-1.185730000000000040e+01,nan,4.994649999999999784e-02,nan,nan,nan,4.994649999999999784e-02
5.680160000000000070e-02,6.197169999999999845e+00,-1.191760000000000019e+01,-1.185730000000000040e+01,nan,5.680160000000000070e-02,nan,nan,nan,5.680160000000000070e-02
5.802050000000000263e-02,7.150579999999999714e+00,-1.191760000000000019e+01,-1.185730000000000040e+01,nan,5.802050000000000263e-02,nan,nan,nan,5.802050000000000263e-02
5.460040000000000032e-02,8.103989999999999583e+00,-1.191760000000000019e+01,-1.185730000000000040e+01,nan,5.460040000000000032e-02,nan,nan,nan,5.460040000000000032e-02
5.444700000000000234e-02,9.057399999999999451e+00,-1.191760000000000019e+01,-1.185730000000000040e+01,nan,5.444700000000000234e-02,nan,nan,nan,5.444700000000000234e-02
2.009759999999999880e-01,-6.197169999999999845e+00,-1.096419999999999995e+01,-1.185730000000000040e+01,2.009759999999999880e-01,nan,2.009759999999999880e-01,nan,nan,nan
2.117920000000000080e-01,-5.243759999999999977e+00,-1.096419999999999995e+01,-1.185730000000000040e+01,2.117920000000000080e-01,nan,2.117920000000000080e-01,nan,nan,nan
1.130560000000000037e-01,-4.290350000000000108e+00,-1.096419999999999995e+01,-1.185730000000000040e+01,1.130560000000000037e-01,nan,1.130560000000000037e-01,nan,nan,nan
3.843900000000000095e-02,4.767060000000000186e-01,-1.096419999999999995e+01,-1.185730000000000040e+01,nan,3.843900000000000095e-02,nan,nan,nan,3.843900000000000095e-02
2.580350000000000005e-02,1.430120000000000058e+00,-1.096419999999999995e+01,-1.185730000000000040e+01,nan,2.580350000000000005e-02,nan,nan,nan,2.580350000000000005e-02
3.112320000000000017e-02,2.383529999999999927e+00,-1.096419999999999995e+01,-1.185730000000000040e+01,nan,3.112320000000000017e-02,nan,nan,nan,3.112320000000000017e-02
4.234550000000000120e-02,3.336939999999999795e+00,-1.096419999999999995e+01,-1.185730000000000040e+01,nan,4.234550000000000120e-02,nan,nan,nan,4.234550000000000120e-02
5.421290000000000137e-02,4.290350000000000108e+00,-1.096419999999999995e+01,-1.185730000000000040e+01,nan,5.421290000000000137e-02,nan,nan,nan,5.421290000000000137e-02
6.402720000000000633e-02,5.243759999999999977e+00,-1.096419999999999995e+01,-1.185730000000000040e+01,nan,6.402720000000000633e-02,nan,nan,nan,6.402720000000000633e-02
6.797259999999999414e-02,6.197169999999999845e+00,-1.096419999999999995e+01,-1.185730000000000040e+01,nan,6.797259999999999414e-02,nan,nan,nan,6.797259999999999414e-02
6.681199999999999639e-02,7.150579999999999714e+00,-1.096419999999999995e+01,-1.185730000000000040e+01,nan,6.681199999999999639e-02,nan,nan,nan,6.681199999999999639e-02
5.846439999999999970e-02,8.103989999999999583e+00,-1.096419999999999995e+01,-1.185730000000000040e+01,nan,5.846439999999999970e-02,nan,nan,nan,5.846439999999999970e-02
5.499230000000000090e-02,9.057399999999999451e+00,-1.096419999999999995e+01,-1.185730000000000040e+01,nan,5.499230000000000090e-02,nan,nan,nan,5.499230000000000090e-02
1.889109999999999956e-01,-6.197169999999999845e+00,-1.001079999999999970e+01,-1.185730000000000040e+01,1.889109999999999956e-01,nan,1.889109999999999956e-01,nan,nan,nan
2.327470000000000094e-01,-5.243759999999999977e+00,-1.001079999999999970e+01,-1.185730000000000040e+01,2.327470000000000094e-01,nan,2.327470000000000094e-01,nan,nan,nan
1.512699999999999878e-01,-4.290350000000000108e+00,-1.001079999999999970e+01,-1.185730000000000040e+01,1.512699999999999878e-01,nan,1.512699999999999878e-01,nan,nan,nan
6.760249999999999593e-02,4.290350000000000108e+00,-1.001079999999999970e+01,-1.185730000000000040e+01,nan,6.760249999999999593e-02,nan,nan,nan,6.760249999999999593e-02
7.575969999999999926e-02,5.243759999999999977e+00,-1.001079999999999970e+01,-1.185730000000000040e+01,nan,7.575969999999999926e-02,nan,nan,nan,7.575969999999999926e-02
7.889100000000000279e-02,6.197169999999999845e+00,-1.001079999999999970e+01,-1.185730000000000040e+01,nan,7.889100000000000279e-02,nan,nan,nan,7.889100000000000279e-02
7.608890000000000098e-02,7.150579999999999714e+00,-1.001079999999999970e+01,-1.185730000000000040e+01,nan,7.608890000000000098e-02,nan,nan,nan,7.608890000000000098e-02
6.611400000000000610e-02,8.103989999999999583e+00,-1.001079999999999970e+01,-1.185730000000000040e+01,nan,6.611400000000000610e-02,nan,nan,nan,6.611400000000000610e-02
6.191649999999999932e-02,9.057399999999999451e+00,-1.001079999999999970e+01,-1.185730000000000040e+01,nan,6.191649999999999932e-02,nan,nan,nan,6.191649999999999932e-02
2.282379999999999964e-01,-6.197169999999999845e+00,-9.057399999999999451e+00,-1.185730000000000040e+01,2.282379999999999964e-01,nan,2.282379999999999964e-01,nan,nan,nan
2.903390000000000137e-01,-5.243759999999999977e+00,-9.057399999999999451e+00,-1.185730000000000040e+01,2.903390000000000137e-01,nan,2.903390000000000137e-01,nan,nan,nan
5.592169999999999780e-02,5.243759999999999977e+00,-9.057399999999999451e+00,-1.185730000000000040e+01,nan,5.592169999999999780e-02,nan,nan,nan,5.592169999999999780e-02
6.904870000000000452e-02,6.197169999999999845e+00,-9.057399999999999451e+00,-1.185730000000000040e+01,nan,6.904870000000000452e-02,nan,nan,nan,6.904870000000000452e-02
7.113110000000000266e-02,7.150579999999999714e+00,-9.057399999999999451e+00,-1.185730000000000040e+01,nan,7.113110000000000266e-02,nan,nan,nan,7.113110000000000266e-02
6.831660000000000510e-02,8.103989999999999583e+00,-9.057399999999999451e+00,-1.185730000000000040e+01,nan,6.831660000000000510e-02,nan,nan,nan,6.831660000000000510e-02
7.230459999999999665e-02,9.057399999999999451e+00,-9.057399999999999451e+00,-1.185730000000000040e+01,nan,7.230459999999999665e-02,nan,nan,nan,7.230459999999999665e-02
3.882849999999999913e-01,-5.243759999999999977e+00,-8.103989999999999583e+00,-1.185730000000000040e+01,3.882849999999999913e-01,nan,3.882849999999999913e-01,nan,nan,nan
2.316889999999999922e-02,5.243759999999999977e+00,-8.103989999999999583e+00,-1.185730000000000040e+01,nan,2.316889999999999922e-02,nan,nan,nan,2.316889999999999922e-02
4.812879999999999936e-02,6.197169999999999845e+00,-8.103989999999999583e+00,-1.185730000000000040e+01,nan,4.812879999999999936e-02,nan,nan,nan,4.812879999999999936e-02
5.526869999999999700e-02,7.150579999999999714e+00,-8.103989999999999583e+00,-1.185730000000000040e+01,nan,5.526869999999999700e-02,nan,nan,nan,5.526869999999999700e-02
6.551999999999999491e-02,8.103989999999999583e+00,-8.103989999999999583e+00,-1.185730000000000040e+01,nan,6.551999999999999491e-02,nan,nan,nan,6.551999999999999491e-02
3.941660000000000164e-01,-5.243759999999999977e+00,-7.150579999999999714e+00,-1.185730000000000040e+01,3.941660000000000164e-01,nan,3.941660000000000164e-01,nan,nan,nan
4.309830000000000050e-01,-4.290350000000000108e+00,-7.150579999999999714e+00,-1.185730000000000040e+01,4.309830000000000050e-01,nan,4.309830000000000050e-01,nan,nan,nan
2.501259999999999942e-02,5.243759999999999977e+00,-7.150579999999999714e+00,-1.185730000000000040e+01,nan,2.501259999999999942e-02,nan,nan,nan,2.501259999999999942e-02
1.671330000000000038e-02,6.197169999999999845e+00,-7.150579999999999714e+00,-1.185730000000000040e+01,nan,1.671330000000000038e-02,nan,nan,nan,1.671330000000000038e-02
2.938779999999999865e-02,7.150579999999999714e+00,-7.150579999999999714e+00,-1.185730000000000040e+01,nan,2.938779999999999865e-02,nan,nan,nan,2.938779999999999865e-02
4.354750000000000287e-02,8.103989999999999583e+00,-7.150579999999999714e+00,-1.185730000000000040e+01,nan,4.354750000000000287e-02,nan,nan,nan,4.354750000000000287e-02
3.311790000000000012e-01,-5.243759999999999977e+00,-6.197169999999999845e+00,-1.185730000000000040e+01,3.311790000000000012e-01,nan,3.311790000000000012e-01,nan,nan,nan
3.738870000000000249e-01,-4.290350000000000108e+00,-6.197169999999999845e+00,-1.185730000000000040e+01,3.738870000000000249e-01,nan,3.738870000000000249e-01,nan,nan,nan
